GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2010,B21AB2010,B21AC2010,B21AD2010,B21AE2010,B21AF2010,B21AG2010,B21AH2010,B21AI2010,B21AJ2010
"G3900590","2010","Ohio","39","390","Guernsey County","059","0590","Guernsey County",18809,345,53,85,352,19677,245,47,111,363
"G3900610","2010","Ohio","39","390","Hamilton County","061","0610","Hamilton County",269063,94169,795,12876,8318,283267,111783,822,12413,8868
"G3900630","2010","Ohio","39","390","Hancock County","063","0630","Hancock County",33740,652,92,1145,655,36088,506,75,1156,673
"G3900650","2010","Ohio","39","390","Hardin County","065","0650","Hardin County",15326,152,23,178,228,15664,107,29,163,188
"G3900670","2010","Ohio","39","390","Harrison County","067","0670","Harrison County",7527,175,11,27,130,7689,155,5,19,126
"G3900690","2010","Ohio","39","390","Henry County","069","0690","Henry County",13307,66,40,366,195,13550,51,49,416,175
"G3900710","2010","Ohio","39","390","Highland County","071","0710","Highland County",20584,315,53,71,325,21458,289,58,93,343
"G3900730","2010","Ohio","39","390","Hocking County","073","0730","Hocking County",14274,160,42,47,162,14365,57,54,52,167
"G3900750","2010","Ohio","39","390","Holmes County","075","0750","Holmes County",20825,85,13,86,116,21001,41,16,81,102
"G3900770","2010","Ohio","39","390","Huron County","077","0770","Huron County",27788,353,68,698,464,28768,261,59,669,498
"G3900790","2010","Ohio","39","390","Jackson County","079","0790","Jackson County",15736,113,70,81,239,16531,80,50,111,214
"G3900810","2010","Ohio","39","390","Jefferson County","081","0810","Jefferson County",30729,1888,52,215,571,33348,1991,44,232,639
"G3900830","2010","Ohio","39","390","Knox County","083","0830","Knox County",28787,267,63,292,342,30146,229,60,336,399
"G3900850","2010","Ohio","39","390","Lake County","085","0850","Lake County",103561,3492,133,3218,1739,109152,3814,140,3005,1787
"G3900870","2010","Ohio","39","390","Lawrence County","087","0870","Lawrence County",29055,685,68,158,395,30809,593,53,184,450
"G3900890","2010","Ohio","39","390","Licking County","089","0890","Licking County",75881,2945,233,898,1567,79309,2756,229,1073,1601
"G3900910","2010","Ohio","39","390","Logan County","091","0910","Logan County",21521,414,60,183,422,22201,328,55,219,455
"G3900930","2010","Ohio","39","390","Lorain County","093","0930","Lorain County",124593,13691,433,5014,4404,130817,12108,450,5256,4590
"G3900950","2010","Ohio","39","390","Lucas County","095","0950","Lucas County",159118,39576,663,7914,6695,167750,44350,686,7869,7194
"G3900970","2010","Ohio","39","390","Madison County","097","0970","Madison County",20582,2518,54,242,336,18782,344,51,214,312
"G3900990","2010","Ohio","39","390","Mahoning County","099","0990","Mahoning County",92417,17626,246,2711,2500,98431,19807,245,2440,2400
"G3901010","2010","Ohio","39","390","Marion County","101","1010","Marion County",30837,2962,59,449,568,29728,845,54,436,563
"G3901030","2010","Ohio","39","390","Medina County","103","1030","Medina County",81614,1056,130,1085,1056,84028,971,117,1245,1030
"G3901050","2010","Ohio","39","390","Meigs County","105","1050","Meigs County",11345,118,25,33,140,11805,88,29,49,138
"G3901070","2010","Ohio","39","390","Mercer County","107","1070","Mercer County",19893,68,52,223,183,19868,33,49,258,187
"G3901090","2010","Ohio","39","390","Miami County","109","1090","Miami County",47444,1134,93,814,901,49278,950,96,887,909
"G3901110","2010","Ohio","39","390","Monroe County","111","1110","Monroe County",7157,36,6,10,80,7201,25,11,24,92
"G3901130","2010","Ohio","39","390","Montgomery County","113","1130","Montgomery County",191589,51856,624,6832,6060,203683,60014,618,7090,6787
"G3901150","2010","Ohio","39","390","Morgan County","115","1150","Morgan County",6995,225,21,23,236,7035,207,31,27,254
"G3901170","2010","Ohio","39","390","Morrow County","117","1170","Morrow County",17048,80,27,79,220,16977,41,18,103,234
"G3901190","2010","Ohio","39","390","Muskingum County","119","1190","Muskingum County",38575,1702,97,225,1038,41445,1554,90,276,1072
"G3901210","2010","Ohio","39","390","Noble County","121","1210","Noble County",8012,352,21,24,63,6060,16,21,24,52
"G3901230","2010","Ohio","39","390","Ottawa County","123","1230","Ottawa County",19679,178,32,252,296,20289,146,35,262,259
"G3901250","2010","Ohio","39","390","Paulding County","125","1250","Paulding County",9264,91,37,157,154,9503,82,28,139,159
"G3901270","2010","Ohio","39","390","Perry County","127","1270","Perry County",17577,57,43,41,257,17713,36,44,55,235
"G3901290","2010","Ohio","39","390","Pickaway County","129","1290","Pickaway County",26932,1688,52,205,354,25723,193,56,174,321
"G3901310","2010","Ohio","39","390","Pike County","131","1310","Pike County",13748,149,74,55,228,13981,109,76,48,241
"G3901330","2010","Ohio","39","390","Portage County","133","1330","Portage County",72957,3137,142,1284,1321,75979,3550,154,1474,1421
"G3901350","2010","Ohio","39","390","Preble County","135","1350","Preble County",20453,107,50,114,244,20789,73,42,147,251
"G3901370","2010","Ohio","39","390","Putnam County","137","1370","Putnam County",16478,61,39,508,156,16534,33,35,498,157
"G3901390","2010","Ohio","39","390","Richland County","139","1390","Richland County",53626,7324,124,637,1216,55244,4385,116,647,1156
"G3901410","2010","Ohio","39","390","Ross County","141","1410","Ross County",36244,3714,134,271,804,34591,1126,98,254,828
"G3901430","2010","Ohio","39","390","Sandusky County","143","1430","Sandusky County",27232,921,76,957,806,28347,791,56,969,789
"G3901450","2010","Ohio","39","390","Scioto County","145","1450","Scioto County",36537,1546,230,272,673,38508,583,204,253,693
"G3901470","2010","Ohio","39","390","Seneca County","147","1470","Seneca County",26417,746,55,570,549,26766,559,54,511,518
"G3901490","2010","Ohio","39","390","Shelby County","149","1490","Shelby County",23248,519,40,376,466,23545,416,38,323,452
"G3901510","2010","Ohio","39","390","Stark County","151","1510","Stark County",160985,14026,495,2138,4098,172206,14511,466,2431,4230
"G3901530","2010","Ohio","39","390","Summit County","153","1530","Summit County",212329,36247,500,7313,5623,224158,41873,515,7307,5916
"G3901550","2010","Ohio","39","390","Trumbull County","155","1550","Trumbull County",90864,8504,183,795,1804,96249,8913,177,901,1922
"G3901570","2010","Ohio","39","390","Tuscarawas County","157","1570","Tuscarawas County",43689,413,136,645,608,45704,306,96,459,526
"G3901590","2010","Ohio","39","390","Union County","159","1590","Union County",23240,233,60,797,371,25347,998,59,824,371
"G3901610","2010","Ohio","39","390","Van Wert County","161","1610","Van Wert County",13474,168,23,138,198,14288,82,19,154,200
"G3901630","2010","Ohio","39","390","Vinton County","163","1630","Vinton County",6559,24,29,11,65,6598,15,21,25,88
"G3901650","2010","Ohio","39","390","Warren County","165","1650","Warren County",95653,4713,180,4773,1577,96778,2227,161,5024,1607
"G3901670","2010","Ohio","39","390","Washington County","167","1670","Washington County",29032,393,76,206,458,30567,271,59,272,444
"G3901690","2010","Ohio","39","390","Wayne County","169","1690","Wayne County",54004,926,93,765,811,55539,786,90,702,804
"G3901710","2010","Ohio","39","390","Williams County","171","1710","Williams County",17783,280,55,325,236,18334,83,30,304,212
"G3901730","2010","Ohio","39","390","Wood County","173","1730","Wood County",56924,1456,135,1744,1088,59498,1566,151,1835,1091
"G3901750","2010","Ohio","39","390","Wyandot County","175","1750","Wyandot County",10806,35,20,212,113,11118,9,17,166,119
"G4000010","2010","Oklahoma","40","400","Adair County","001","0010","Adair County",4862,36,4829,407,1214,4895,19,4994,256,1171
"G4000030","2010","Oklahoma","40","400","Alfalfa County","003","0030","Alfalfa County",2839,227,115,63,79,2203,2,47,26,41
"G4000050","2010","Oklahoma","40","400","Atoka County","005","0050","Atoka County",5411,375,984,137,477,5049,154,980,83,532
"G4000070","2010","Oklahoma","40","400","Beaver County","007","0070","Beaver County",2359,25,32,364,90,2305,19,29,329,84
"G4000090","2010","Oklahoma","40","400","Beckham County","009","0090","Beckham County",9763,696,299,752,321,9042,180,316,445,305
"G4000110","2010","Oklahoma","40","400","Blaine County","011","0110","Blaine County",5576,162,464,493,229,3942,151,486,217,223
"G4000130","2010","Oklahoma","40","400","Bryan County","013","0130","Bryan County",15695,372,2707,518,1451,16621,280,2785,442,1545
"G4000150","2010","Oklahoma","40","400","Caddo County","015","0150","Caddo County",9646,598,3527,657,868,9022,222,3735,406,919
"G4000170","2010","Oklahoma","40","400","Canadian County","017","0170","Canadian County",47329,1835,2720,3109,2341,48729,1098,2829,3140,2411
"G4000190","2010","Oklahoma","40","400","Carter County","019","0190","Carter County",17244,1616,2071,813,1447,18136,1592,2178,768,1692
"G4000210","2010","Oklahoma","40","400","Cherokee County","021","0210","Cherokee County",12021,362,7864,852,2131,12546,236,8123,684,2168
"G4000230","2010","Oklahoma","40","400","Choctaw County","023","0230","Choctaw County",4707,759,1243,96,527,5159,899,1261,71,483
"G4000250","2010","Oklahoma","40","400","Cimarron County","025","0250","Cimarron County",1035,2,12,158,25,1062,4,7,150,20
"G4000270","2010","Oklahoma","40","400","Cleveland County","027","0270","Cleveland County",100921,5971,6064,7865,6998,101890,4877,5914,7995,7260
"G4000290","2010","Oklahoma","40","400","Coal County","029","0290","Coal County",2155,13,496,17,247,2247,16,494,25,215
"G4000310","2010","Oklahoma","40","400","Comanche County","031","0310","Comanche County",41551,11443,3628,3385,3918,38445,10226,3638,3749,4115
"G4000330","2010","Oklahoma","40","400","Cotton County","033","0330","Cotton County",2489,75,247,74,163,2546,53,304,67,175
"G4000350","2010","Oklahoma","40","400","Craig County","035","0350","Craig County",4987,323,1568,119,644,5030,126,1493,111,628
"G4000370","2010","Oklahoma","40","400","Creek County","037","0370","Creek County",27490,816,3560,485,2268,28274,728,3441,524,2381
"G4000390","2010","Oklahoma","40","400","Custer County","039","0390","Custer County",10577,476,851,1225,503,10879,355,891,1145,567
"G4000410","2010","Oklahoma","40","400","Delaware County","041","0410","Delaware County",13662,55,4608,518,1627,14149,37,4669,481,1681
"G4000430","2010","Oklahoma","40","400","Dewey County","043","0430","Dewey County",2134,10,139,48,71,2151,6,138,32,81
"G4000450","2010","Oklahoma","40","400","Ellis County","045","0450","Ellis County",1896,7,32,50,39,2024,4,35,35,29
"G4000470","2010","Oklahoma","40","400","Garfield County","047","0470","Garfield County",24899,973,668,2263,1070,25908,838,709,2186,1066
"G4000490","2010","Oklahoma","40","400","Garvin County","049","0490","Garvin County",10888,347,1091,494,655,11574,358,1065,394,710
"G4000510","2010","Oklahoma","40","400","Grady County","051","0510","Grady County",22314,665,1401,524,1096,22680,603,1440,500,1208
"G4000530","2010","Oklahoma","40","400","Grant County","053","0530","Grant County",2091,16,42,47,53,2119,19,43,40,57
"G4000550","2010","Oklahoma","40","400","Greer County","055","0550","Greer County",2812,386,111,127,102,2369,55,56,102,119
"G4000570","2010","Oklahoma","40","400","Harmon County","057","0570","Harmon County",1020,106,17,206,54,1118,104,22,208,67
"G4000590","2010","Oklahoma","40","400","Harper County","059","0590","Harper County",1583,2,19,182,41,1636,1,9,169,43
"G4000610","2010","Oklahoma","40","400","Haskell County","061","0610","Haskell County",4748,25,992,130,451,4812,31,1037,95,448
"G4000630","2010","Oklahoma","40","400","Hughes County","063","0630","Hughes County",4945,626,1312,161,495,4598,116,1237,74,439
"G4000650","2010","Oklahoma","40","400","Jackson County","065","0650","Jackson County",9531,1034,235,1748,635,9724,951,244,1695,649
"G4000670","2010","Oklahoma","40","400","Jefferson County","067","0670","Jefferson County",2683,30,210,141,157,2778,12,190,126,145
"G4000690","2010","Oklahoma","40","400","Johnston County","069","0690","Johnston County",3953,112,818,97,417,4062,100,884,60,454
"G4000710","2010","Oklahoma","40","400","Kay County","071","0710","Kay County",18296,517,2239,785,1123,19036,445,2247,656,1218
"G4000730","2010","Oklahoma","40","400","Kingfisher County","073","0730","Kingfisher County",6252,97,225,638,222,6455,73,240,580,252
"G4000750","2010","Oklahoma","40","400","Kiowa County","075","0750","Kiowa County",3780,196,295,219,190,3793,205,327,211,230
"G4000770","2010","Oklahoma","40","400","Latimer County","077","0770","Latimer County",3952,63,1164,52,418,3873,20,1115,51,446
"G4000790","2010","Oklahoma","40","400","Le Flore County","079","0790","Le Flore County",18762,632,3118,1263,1521,19065,402,3062,1061,1498
"G4000810","2010","Oklahoma","40","400","Lincoln County","081","0810","Lincoln County",14531,322,1109,144,866,14895,293,1109,136,868
"G4000830","2010","Oklahoma","40","400","Logan County","083","0830","Logan County",16804,1831,680,562,843,17082,1973,700,492,881
"G4000850","2010","Oklahoma","40","400","Love County","085","0850","Love County",3648,80,278,405,219,3778,88,308,376,243
"G4000870","2010","Oklahoma","40","400","McClain County","087","0870","McClain County",14436,140,1088,565,897,14732,99,1130,500,919
"G4000890","2010","Oklahoma","40","400","McCurtain County","089","0890","McCurtain County",10949,1364,2477,495,960,11310,1530,2540,428,1098
"G4000910","2010","Oklahoma","40","400","McIntosh County","091","0910","McIntosh County",7024,336,1853,86,713,7214,311,1903,76,736
"G4000930","2010","Oklahoma","40","400","Major County","093","0930","Major County",3368,15,61,165,88,3478,18,88,145,101
"G4000950","2010","Oklahoma","40","400","Marshall County","095","0950","Marshall County",5804,121,762,758,492,5886,124,771,663,459
"G4000970","2010","Oklahoma","40","400","Mayes County","097","0970","Mayes County",13942,105,4422,253,1850,14102,64,4401,237,1883
"G4000990","2010","Oklahoma","40","400","Murray County","099","0990","Murray County",5215,91,811,180,421,5300,87,827,138,418
"G4001010","2010","Oklahoma","40","400","Muskogee County","101","1010","Muskogee County",20541,3951,6103,1239,2861,21926,4079,6300,1010,2980
"G4001030","2010","Oklahoma","40","400","Noble County","103","1030","Noble County",4815,124,478,79,212,4925,80,506,77,265
