GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1990,CL5AA1990,B69AA1990,B69AB1990,B69AC1990,B84AA1990,B84AB1990,B84AC1990,B84AD1990,B84AE1990,B84AF1990
"G0600430","1990","California","06","060","Mariposa County","043","0430","Mariposa County",4026,11437,545,7927,1713,6329,0,6329,5908,421,5066
"G0600450","1990","California","06","060","Mendocino County","045","0450","Mendocino County",21053,64140,4272,38873,9344,37953,109,37844,34983,2861,22721
"G0600470","1990","California","06","060","Merced County","047","0470","Merced County",43246,154753,20880,66066,11873,78257,4271,73986,66116,7870,44970
"G0600490","1990","California","06","060","Modoc County","049","0490","Modoc County",2653,7864,566,5161,720,3982,29,3953,3535,418,3292
"G0600510","1990","California","06","060","Mono County","051","0510","Mono County",2450,7286,316,4824,1443,6161,151,6010,5642,368,1555
"G0600530","1990","California","06","060","Monterey County","053","0530","Monterey County",83015,283878,32958,133375,45671,182319,22029,160290,146885,13405,84550
"G0600550","1990","California","06","060","Napa County","055","0550","Napa County",28545,86241,5785,52647,16773,54943,150,54793,52533,2260,32655
"G0600570","1990","California","06","060","Nevada County","057","0570","Nevada County",22689,65369,1751,41251,12231,35440,70,35370,33210,2160,25982
"G0600590","1990","California","06","060","Orange County","059","0590","Orange County",583162,1933561,137282,965818,425099,1370031,12184,1357847,1292472,65375,515348
"G0600610","1990","California","06","060","Placer County","061","0610","Placer County",47786,145794,4854,83628,25940,87450,389,87061,82920,4141,44709
"G0600630","1990","California","06","060","Plumas County","063","0630","Plumas County",5822,16553,620,11096,2090,8488,8,8480,7783,697,6722
"G0600650","1990","California","06","060","Riverside County","065","0650","Riverside County",296028,975998,74027,545148,105530,531164,6164,525000,488257,36743,335848
"G0600670","1990","California","06","060","Sacramento County","067","0670","Sacramento County",262916,821788,43146,466701,151880,524843,7425,517418,485063,32355,266961
"G0600690","1990","California","06","060","San Benito County","069","0690","San Benito County",9079,32029,4073,14680,3152,18412,14,18398,16800,1598,8069
"G0600710","1990","California","06","060","San Bernardino County","071","0710","San Bernardino County",351690,1194714,72804,628962,123062,661447,21152,640295,591371,48924,357450
"G0600730","1990","California","06","060","San Diego County","073","0730","San Diego County",599428,1913999,118190,1045802,394090,1330763,111011,1219752,1145266,74486,616335
"G0600750","1990","California","06","060","San Francisco County","075","0750","San Francisco County",141906,455653,60736,287444,187835,417147,4762,412385,386530,25855,203671
"G0600770","1990","California","06","060","San Joaquin County","077","0770","San Joaquin County",116878,398055,44287,207067,38179,214969,622,214347,195575,18772,137537
"G0600790","1990","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo County",52320,156252,7732,99371,31883,103123,326,102797,97417,5380,71332
"G0600810","1990","California","06","060","San Mateo County","081","0810","San Mateo County",162317,515646,30769,277453,140631,369100,662,368438,352964,15474,153592
"G0600830","1990","California","06","060","Santa Barbara County","083","0830","Santa Barbara County",86077,274054,22123,147599,61625,194422,3867,190555,180217,10338,97854
"G0600850","1990","California","06","060","Santa Clara County","085","0850","Santa Clara County",359677,1186546,78169,579072,317542,852346,5428,846918,806917,40001,323445
"G0600870","1990","California","06","060","Santa Cruz County","087","0870","Santa Cruz County",53752,169081,13909,90077,43978,124724,300,124424,117904,6520,55997
"G0600890","1990","California","06","060","Shasta County","089","0890","Shasta County",40473,121356,5931,75918,12995,64256,55,64201,58578,5623,46588
"G0600910","1990","California","06","060","Sierra County","091","0910","Sierra County",928,2757,190,1931,400,1478,0,1478,1333,145,1166
"G0600930","1990","California","06","060","Siskiyou County","093","0930","Siskiyou County",12076,35768,2121,22761,4109,18221,9,18212,16505,1707,14721
"G0600950","1990","California","06","060","Solano County","095","0950","Solano County",86123,283156,12479,157209,39125,172473,10909,161564,151310,10254,79491
"G0600970","1990","California","06","060","Sonoma County","097","0970","Sonoma County",99876,304255,14697,180562,63446,204062,1091,202971,193296,9675,97981
"G0600990","1990","California","06","060","Stanislaus County","099","0990","Stanislaus County",94306,316278,32211,160779,28712,168131,321,167810,151010,16800,99356
"G0601010","1990","California","06","060","Sutter County","101","1010","Sutter County",17032,54781,5151,28573,6130,29636,434,29202,26359,2843,18126
"G0601030","1990","California","06","060","Tehama County","103","1030","Tehama County",13808,41807,3165,26038,3324,19958,10,19948,17898,2050,17550
"G0601050","1990","California","06","060","Trinity County","105","1050","Trinity County",3633,10653,551,7199,1143,4951,0,4951,4547,404,4961
"G0601070","1990","California","06","060","Tulare County","107","1070","Tulare County",76529,269912,41293,115397,20965,133478,262,133216,118964,14252,84919
"G0601090","1990","California","06","060","Tuolumne County","109","1090","Tuolumne County",13023,37226,1777,27245,5011,19072,18,19054,17601,1453,19567
"G0601110","1990","California","06","060","Ventura County","111","1110","Ventura County",164773,559747,40698,279255,95598,359124,5511,353613,336772,16841,145550
"G0601130","1990","California","06","060","Yolo County","113","1130","Yolo County",32184,101018,7665,48856,24524,71545,178,71367,66260,5107,39130
"G0601150","1990","California","06","060","Yuba County","115","1150","Yuba County",14878,48791,4476,26146,3206,23712,2906,20806,18329,2477,17798
"G0800010","1990","Colorado","08","080","Adams County","001","0010","Adams County",69942,223560,10114,131391,21157,143274,1219,142055,132884,9171,52402
"G0800030","1990","Colorado","08","080","Alamosa County","003","0030","Alamosa County",3269,10580,778,4906,1807,6653,28,6625,6068,557,3377
"G0800050","1990","Colorado","08","080","Arapahoe County","005","0050","Arapahoe County",104529,321749,5588,157755,88573,224570,4180,220390,210935,9455,71495
"G0800070","1990","Colorado","08","080","Archuleta County","007","0070","Archuleta County",1547,4733,277,2520,687,2425,0,2425,2210,215,1478
"G0800090","1990","Colorado","08","080","Baca County","009","0090","Baca County",1310,3859,396,2327,429,1952,0,1952,1903,49,1555
"G0800110","1990","Colorado","08","080","Bent County","011","0110","Bent County",1286,3979,494,2483,509,1853,0,1853,1729,124,1996
"G0800130","1990","Colorado","08","080","Boulder County","013","0130","Boulder County",54375,163613,4446,77212,59467,130925,244,130681,124542,6139,47770
"G0800150","1990","Colorado","08","080","Chaffee County","015","0150","Chaffee County",3374,9774,645,6753,1324,5346,0,5346,4950,396,4759
"G0800170","1990","Colorado","08","080","Cheyenne County","017","0170","Cheyenne County",622,2026,146,1177,178,1142,0,1142,1122,20,585
"G0800190","1990","Colorado","08","080","Clear Creek County","019","0190","Clear Creek County",2096,6192,90,3523,1637,4493,0,4493,4311,182,1310
"G0800210","1990","Colorado","08","080","Conejos County","021","0210","Conejos County",1920,6750,948,2939,466,2890,0,2890,2662,228,2250
"G0800230","1990","Colorado","08","080","Costilla County","023","0230","Costilla County",879,2805,438,1397,215,1171,0,1171,1054,117,1183
"G0800250","1990","Colorado","08","080","Crowley County","025","0250","Crowley County",816,2501,381,2156,221,1143,2,1141,1067,74,2056
"G0800270","1990","Colorado","08","080","Custer County","027","0270","Custer County",569,1674,100,987,258,826,0,826,771,55,646
"G0800290","1990","Colorado","08","080","Delta County","029","0290","Delta County",6112,17695,1537,11060,1991,8140,2,8138,7440,698,8278
"G0800310","1990","Colorado","08","080","Denver County","031","0310","Denver County",109037,326805,24678,203209,93299,253081,2338,250743,233602,17141,121503
"G0800330","1990","Colorado","08","080","Dolores County","033","0330","Dolores County",425,1319,108,789,97,657,0,657,610,47,483
"G0800350","1990","Colorado","08","080","Douglas County","035","0350","Douglas County",17409,55119,470,22269,15599,34132,140,33992,32943,1049,9179
"G0800370","1990","Colorado","08","080","Eagle County","037","0370","Eagle County",5081,15921,530,8980,4679,14249,8,14241,13645,596,2475
"G0800390","1990","Colorado","08","080","Elbert County","039","0390","Elbert County",2763,8735,365,4566,1220,5134,5,5129,4961,168,1797
"G0800410","1990","Colorado","08","080","El Paso County","041","0410","El Paso County",104095,322677,8225,170009,62017,215050,29003,186047,172530,13517,83513
"G0800430","1990","Colorado","08","080","Fremont County","043","0430","Fremont County",8287,24210,2209,17691,2662,12291,25,12266,11173,1093,13423
"G0800450","1990","Colorado","08","080","Garfield County","045","0450","Garfield County",7966,24454,929,14199,4171,16025,3,16022,15266,756,6517
"G0800470","1990","Colorado","08","080","Gilpin County","047","0470","Gilpin County",848,2425,35,1525,654,1804,2,1802,1655,147,601
"G0800490","1990","Colorado","08","080","Grand County","049","0490","Grand County",2050,6139,165,3559,1611,4833,0,4833,4681,152,1297
"G0800510","1990","Colorado","08","080","Gunnison County","051","0510","Gunnison County",2218,6575,171,3447,2119,5940,18,5922,5497,425,2437
"G0800530","1990","Colorado","08","080","Hinsdale County","053","0530","Hinsdale County",135,363,7,235,114,288,0,288,274,14,98
"G0800550","1990","Colorado","08","080","Huerfano County","055","0550","Huerfano County",1649,4960,739,2847,519,2322,0,2322,2071,251,2307
"G0800570","1990","Colorado","08","080","Jackson County","057","0570","Jackson County",454,1363,94,828,167,857,0,857,814,43,353
"G0800590","1990","Colorado","08","080","Jefferson County","059","0590","Jefferson County",119462,366098,7413,190938,88040,252537,382,252155,240911,11244,81768
"G0800610","1990","Colorado","08","080","Kiowa County","061","0610","Kiowa County",473,1450,126,899,103,767,0,767,745,22,483
"G0800630","1990","Colorado","08","080","Kit Carson County","063","0630","Kit Carson County",2008,6165,606,3285,729,3424,0,3424,3330,94,1782
"G0800650","1990","Colorado","08","080","Lake County","065","0650","Lake County",1562,4885,233,2898,605,3240,0,3240,3022,218,1183
"G0800670","1990","Colorado","08","080","La Plata County","067","0670","La Plata County",8008,24518,921,13016,5438,16628,17,16611,15601,1010,8185
"G0800690","1990","Colorado","08","080","Larimer County","069","0690","Larimer County",47247,144018,4788,71731,36472,99533,175,99358,94102,5256,44009
"G0800710","1990","Colorado","08","080","Las Animas County","071","0710","Las Animas County",3694,11324,1606,6323,1156,5514,7,5507,5023,484,5195
"G0800730","1990","Colorado","08","080","Lincoln County","073","0730","Lincoln County",1249,3755,363,2313,396,2194,0,2194,2120,74,1271
"G0800750","1990","Colorado","08","080","Logan County","075","0750","Logan County",4791,14479,1034,8737,1614,8884,14,8870,8532,338,4453
"G0800770","1990","Colorado","08","080","Mesa County","077","0770","Mesa County",25419,76376,4217,45632,10509,44362,33,44329,41219,3110,26532
"G0800790","1990","Colorado","08","080","Mineral County","079","0790","Mineral County",159,447,26,314,74,267,2,265,247,18,172
"G0800810","1990","Colorado","08","080","Moffat County","081","0810","Moffat County",3061,9790,442,5335,1133,5722,0,5722,5349,373,2320
"G0800830","1990","Colorado","08","080","Montezuma County","083","0830","Montezuma County",5139,16423,1190,8656,1868,8361,21,8340,7687,653,5093
"G0800850","1990","Colorado","08","080","Montrose County","085","0850","Montrose County",6973,20885,1674,12049,2504,11182,12,11170,10488,682,7182
"G0800870","1990","Colorado","08","080","Morgan County","087","0870","Morgan County",5890,18582,2017,9984,1587,10400,0,10400,9808,592,5350
"G0800890","1990","Colorado","08","080","Otero County","089","0890","Otero County",5448,17027,2073,9110,1674,8517,183,8334,7656,678,6470
"G0800910","1990","Colorado","08","080","Ouray County","091","0910","Ouray County",677,1949,75,1097,454,1147,2,1145,1065,80,622
"G0800930","1990","Colorado","08","080","Park County","093","0930","Park County",2071,6218,94,3723,1104,3744,7,3737,3587,150,1682
"G0800950","1990","Colorado","08","080","Phillips County","095","0950","Phillips County",1182,3515,323,2132,406,1899,5,1894,1824,70,1329
"G0800970","1990","Colorado","08","080","Pitkin County","097","0970","Pitkin County",2687,7492,218,4541,4728,8869,0,8869,8567,302,1827
"G0800990","1990","Colorado","08","080","Prowers County","099","0990","Prowers County",3564,11442,1134,5976,984,6271,0,6271,5868,403,3310
"G0801010","1990","Colorado","08","080","Pueblo County","101","1010","Pueblo County",33248,102545,9408,58979,11137,52310,203,52107,47431,4676,41748
"G0801030","1990","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco County",1609,5075,231,2843,560,2982,6,2976,2827,149,1376
"G0801050","1990","Colorado","08","080","Rio Grande County","105","1050","Rio Grande County",2979,9359,1175,4370,1174,4673,2,4671,4333,338,3186
"G0801070","1990","Colorado","08","080","Routt County","107","1070","Routt County",3451,10555,197,5766,3175,8881,2,8879,8435,444,1988
"G0801090","1990","Colorado","08","080","Saguache County","109","1090","Saguache County",1214,3971,570,1831,403,2026,0,2026,1891,135,1256
"G0801110","1990","Colorado","08","080","San Juan County","111","1110","San Juan County",199,631,18,334,111,393,0,393,353,40,159
"G0801130","1990","Colorado","08","080","San Miguel County","113","1130","San Miguel County",846,2491,45,1467,1019,2413,0,2413,2269,144,489
"G0801150","1990","Colorado","08","080","Sedgwick County","115","1150","Sedgwick County",795,2275,295,1444,164,1292,0,1292,1256,36,822
"G0801170","1990","Colorado","08","080","Summit County","117","1170","Summit County",2847,8301,52,5181,3440,9173,0,9173,8815,358,1263
"G0801190","1990","Colorado","08","080","Teller County","119","1190","Teller County",3602,10920,183,5938,2191,6701,55,6646,6262,384,2545
"G0801210","1990","Colorado","08","080","Washington County","121","1210","Washington County",1374,4152,380,2450,380,2255,0,2255,2168,87,1388
"G0801230","1990","Colorado","08","080","Weld County","123","1230","Weld County",33763,107567,9393,54093,14291,66936,43,66893,63113,3780,31268
"G0801250","1990","Colorado","08","080","Yuma County","125","1250","Yuma County",2460,7659,629,4440,786,4144,0,4144,4007,137,2546
"G0900010","1990","Connecticut","09","090","Fairfield County","001","0010","Fairfield County",219031,689113,44334,327008,193196,455378,376,455002,430443,24559,205392
"G0900030","1990","Connecticut","09","090","Hartford County","003","0030","Hartford County",224344,689771,51811,373025,147840,466181,871,465310,441123,24187,214079
"G0900050","1990","Connecticut","09","090","Litchfield County","005","0050","Litchfield County",47776,146786,8753,80165,29638,98446,139,98307,93697,4610,39221
"G0900070","1990","Connecticut","09","090","Middlesex County","007","0070","Middlesex County",37966,114517,6378,63522,27412,82474,291,82183,78790,3393,32918
"G0900090","1990","Connecticut","09","090","New Haven County","009","0090","New Haven County",209888,651836,48420,358560,129706,433106,602,432504,407425,25079,207402
"G0900110","1990","Connecticut","09","090","New London County","011","0110","New London County",66385,203964,12440,116628,35891,140969,13133,127836,120161,7675,59865
