GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA2000,CL5AA2000,B69AA2000,B69AB2000,B69AC2000,B84AA2000,B84AB2000,B84AC2000,B84AD2000,B84AE2000,B84AF2000
"G4701490","2000","Tennessee","47","470","Rutherford County","149","1490","Rutherford County",47457,146859,6300,78407,25206,101245,242,101003,95968,5035,37810
"G4701510","2000","Tennessee","47","470","Scott County","151","1510","Scott County",6016,18172,2571,9900,1009,8534,9,8525,7899,626,7736
"G4701530","2000","Tennessee","47","470","Sequatchie County","153","1530","Sequatchie County",3311,9674,1088,5746,776,5206,0,5206,4939,267,3605
"G4701550","2000","Tennessee","47","470","Sevier County","155","1550","Sevier County",20836,60023,5281,36959,6603,37690,31,37659,35212,2447,18886
"G4701570","2000","Tennessee","47","470","Shelby County","157","1570","Shelby County",228644,726157,33095,383960,141001,440141,1991,438150,408221,29929,230888
"G4701590","2000","Tennessee","47","470","Smith County","159","1590","Smith County",5070,15230,1959,8747,1092,8625,9,8616,8236,380,5159
"G4701610","2000","Tennessee","47","470","Stewart County","161","1610","Stewart County",3652,10623,1118,6505,863,5589,182,5407,4998,409,4174
"G4701630","2000","Tennessee","47","470","Sullivan County","163","1630","Sullivan County",44802,127315,11630,77300,19675,71474,82,71392,68098,3294,52134
"G4701650","2000","Tennessee","47","470","Sumner County","165","1650","Sumner County",37054,112552,6562,63142,15947,68565,116,68449,65926,2523,31795
"G4701670","2000","Tennessee","47","470","Tipton County","167","1670","Tipton County",14173,44923,2877,25535,3444,24784,310,24474,23280,1194,13177
"G4701690","2000","Tennessee","47","470","Trousdale County","169","1690","Trousdale County",2036,6086,938,3481,433,3423,0,3423,3306,117,2299
"G4701710","2000","Tennessee","47","470","Unicoi County","171","1710","Unicoi County",5222,14646,1944,9447,1353,8101,13,8088,7538,550,6393
"G4701730","2000","Tennessee","47","470","Union County","173","1730","Union County",5194,15556,2549,8414,669,7883,10,7873,7467,406,5876
"G4701750","2000","Tennessee","47","470","Van Buren County","175","1750","Van Buren County",1620,4694,797,2650,291,2706,4,2702,2520,182,1678
"G4701770","2000","Tennessee","47","470","Warren County","177","1770","Warren County",10821,31676,3312,20033,2346,18730,4,18726,17847,879,11337
"G4701790","2000","Tennessee","47","470","Washington County","179","1790","Washington County",29466,84017,6937,49324,16686,54427,117,54310,51358,2952,32645
"G4701810","2000","Tennessee","47","470","Wayne County","181","1810","Wayne County",4324,12660,2104,8686,943,6491,2,6489,6009,480,7177
"G4701830","2000","Tennessee","47","470","Weakley County","183","1830","Weakley County",9125,26415,2688,15859,3361,16870,20,16850,15828,1022,11414
"G4701850","2000","Tennessee","47","470","White County","185","1850","White County",6771,19605,2934,11616,1256,11066,7,11059,10378,681,7183
"G4701870","2000","Tennessee","47","470","Williamson County","187","1870","Williamson County",35758,113651,3194,42223,36203,67362,37,67325,65562,1763,26191
"G4701890","2000","Tennessee","47","470","Wilson County","189","1890","Wilson County",25595,77461,4021,43161,11501,48584,63,48521,46621,1900,19264
"G4800010","2000","Texas","48","480","Anderson County","001","0010","Anderson County",11343,34798,3781,30452,4273,18431,0,18431,17046,1385,26540
"G4800030","2000","Texas","48","480","Andrews County","003","0030","Andrews County",3519,11564,1126,5721,968,5511,0,5511,5064,447,3992
"G4800050","2000","Texas","48","480","Angelina County","005","0050","Angelina County",21263,67544,5954,36959,7377,36048,23,36025,33857,2168,24656
"G4800070","2000","Texas","48","480","Aransas County","007","0070","Aransas County",6397,18534,1410,11695,2623,9344,82,9262,8578,684,8586
"G4800090","2000","Texas","48","480","Archer County","009","0090","Archer County",2517,7758,352,4465,912,4502,15,4487,4341,146,2204
"G4800110","2000","Texas","48","480","Armstrong County","011","0110","Armstrong County",613,1832,63,1096,299,1009,0,1009,975,34,657
"G4800130","2000","Texas","48","480","Atascosa County","013","0130","Atascosa County",10016,34178,4163,16204,2384,16441,28,16413,15430,983,11291
"G4800150","2000","Texas","48","480","Austin County","015","0150","Austin County",6479,20344,1866,10764,2650,11268,3,11265,10768,497,6832
"G4800170","2000","Texas","48","480","Bailey County","017","0170","Bailey County",1778,5828,906,2687,367,2985,2,2983,2724,259,1858
"G4800190","2000","Texas","48","480","Bandera County","019","0190","Bandera County",5060,14797,666,9237,2384,8254,46,8208,7810,398,5560
"G4800210","2000","Texas","48","480","Bastrop County","021","0210","Bastrop County",14776,47774,4022,26880,6347,27642,25,27617,26529,1088,15820
"G4800230","2000","Texas","48","480","Baylor County","023","0230","Baylor County",1157,3309,256,2328,355,1651,0,1651,1571,80,1616
"G4800250","2000","Texas","48","480","Bee County","025","0250","Bee County",6580,21369,2792,15265,2511,10816,12,10804,9944,860,14966
"G4800270","2000","Texas","48","480","Bell County","027","0270","Bell County",61971,194424,7950,102272,27208,121181,24356,96825,90230,6595,54819
"G4800290","2000","Texas","48","480","Bexar County","029","0290","Bexar County",345717,1152576,95962,560588,192454,658509,25508,633001,595911,37090,380669
"G4800310","2000","Texas","48","480","Blanco County","031","0310","Blanco County",2390,7082,490,4099,1306,4058,0,4058,3941,117,2558
"G4800330","2000","Texas","48","480","Borden County","033","0330","Borden County",217,635,34,351,105,356,0,356,343,13,217
"G4800350","2000","Texas","48","480","Bosque County","035","0350","Bosque County",4854,14336,1145,8932,1833,7494,6,7488,7101,387,6065
"G4800370","2000","Texas","48","480","Bowie County","037","0370","Bowie County",23426,70176,4393,44894,9480,38696,72,38624,35947,2677,30867
"G4800390","2000","Texas","48","480","Brazoria County","039","0390","Brazoria County",63128,203902,11929,110457,29858,112904,106,112798,106662,6136,67313
"G4800410","2000","Texas","48","480","Brazos County","041","0410","Brazos County",30390,95919,5547,39009,26152,79136,325,78811,72096,6715,44274
"G4800430","2000","Texas","48","480","Brewster County","043","0430","Brewster County",2216,6556,738,3254,1527,4541,0,4541,4054,487,2552
"G4800450","2000","Texas","48","480","Briscoe County","045","0450","Briscoe County",511,1549,134,840,207,812,0,812,784,28,552
"G4800470","2000","Texas","48","480","Brooks County","047","0470","Brooks County",2080,7040,1395,2999,323,2681,0,2681,2454,227,3113
"G4800490","2000","Texas","48","480","Brown County","049","0490","Brown County",10013,29829,2367,18042,3607,16746,37,16709,15536,1173,12691
"G4800510","2000","Texas","48","480","Burleson County","051","0510","Burleson County",4572,14072,1158,8204,1425,7360,0,7360,7024,336,5271
"G4800530","2000","Texas","48","480","Burnet County","053","0530","Burnet County",9661,28448,1712,17642,4082,15447,19,15428,14974,454,11300
"G4800550","2000","Texas","48","480","Caldwell County","055","0550","Caldwell County",8075,26499,2478,15162,2697,14206,27,14179,13403,776,9875
"G4800570","2000","Texas","48","480","Calhoun County","057","0570","Calhoun County",5572,17844,1749,9693,1570,8922,18,8904,8246,658,6452
"G4800590","2000","Texas","48","480","Callahan County","059","0590","Callahan County",3752,11153,543,7050,1065,5919,33,5886,5593,293,4049
"G4800610","2000","Texas","48","480","Cameron County","061","0610","Cameron County",79944,304767,54954,107125,24985,123112,203,122909,108904,14005,111099
"G4800630","2000","Texas","48","480","Camp County","063","0630","Camp County",3158,9746,884,5681,909,4910,0,4910,4615,295,3904
"G4800650","2000","Texas","48","480","Carson County","065","0650","Carson County",1884,5735,229,3407,669,3124,4,3120,3031,89,1818
"G4800670","2000","Texas","48","480","Cass County","067","0670","Cass County",8658,25533,1456,16625,2465,12601,5,12596,11875,721,11126
"G4800690","2000","Texas","48","480","Castro County","069","0690","Castro County",2160,7459,980,3177,714,3561,0,3561,3353,208,2303
"G4800710","2000","Texas","48","480","Chambers County","071","0710","Chambers County",7216,23076,1393,12980,1975,12353,4,12349,11736,613,7040
"G4800730","2000","Texas","48","480","Cherokee County","073","0730","Cherokee County",12098,37664,3667,22930,3411,19802,9,19793,18691,1102,15893
"G4800750","2000","Texas","48","480","Childress County","075","0750","Childress County",1651,4945,730,3996,447,2725,0,2725,2569,156,3533
"G4800770","2000","Texas","48","480","Clay County","077","0770","Clay County",3181,9476,372,6125,1052,5542,44,5498,5307,191,3050
"G4800790","2000","Texas","48","480","Cochran County","079","0790","Cochran County",1017,3306,480,1529,227,1500,0,1500,1334,166,1223
"G4800810","2000","Texas","48","480","Coke County","081","0810","Coke County",1068,3028,257,1979,384,1519,2,1517,1450,67,1643
"G4800830","2000","Texas","48","480","Coleman County","083","0830","Coleman County",2608,7503,707,4918,748,3904,0,3904,3655,249,3409
"G4800850","2000","Texas","48","480","Collin County","085","0850","Collin County",132268,420206,10201,156047,149417,275351,164,275187,266999,8188,88573
"G4800870","2000","Texas","48","480","Collingsworth County","087","0870","Collingsworth County",916,2721,269,1560,330,1337,9,1328,1271,57,1140
"G4800890","2000","Texas","48","480","Colorado County","089","0890","Colorado County",5406,16673,2093,9358,1932,9194,0,9194,8721,473,6716
"G4800910","2000","Texas","48","480","Comal County","091","0910","Comal County",21881,66694,3764,35033,13752,37958,209,37749,36319,1430,22505
"G4800930","2000","Texas","48","480","Comanche County","093","0930","Comanche County",3925,11696,1304,6885,1222,6157,0,6157,5887,270,4760
"G4800950","2000","Texas","48","480","Concho County","095","0950","Concho County",758,2251,501,2008,412,1229,0,1229,1185,44,2194
"G4800970","2000","Texas","48","480","Cooke County","097","0970","Cooke County",10004,30712,1741,17773,3634,17255,18,17237,16443,794,10487
"G4800990","2000","Texas","48","480","Coryell County","099","0990","Coryell County",15782,51645,2815,33777,5172,36234,13652,22582,21078,1504,20830
"G4801010","2000","Texas","48","480","Cottle County","101","1010","Cottle County",550,1563,194,943,205,858,0,858,808,50,651
"G4801030","2000","Texas","48","480","Crane County","103","1030","Crane County",1083,3624,419,1668,307,1580,0,1580,1449,131,1295
"G4801050","2000","Texas","48","480","Crockett County","105","1050","Crockett County",1114,3552,512,1870,277,1920,0,1920,1794,126,1098
"G4801070","2000","Texas","48","480","Crosby County","107","1070","Crosby County",1866,6166,831,3015,453,2886,0,2886,2649,237,2269
"G4801090","2000","Texas","48","480","Culberson County","109","1090","Culberson County",797,2633,474,1060,247,1377,0,1377,1293,84,806
"G4801110","2000","Texas","48","480","Dallam County","111","1110","Dallam County",1628,5278,472,2875,356,2912,0,2912,2774,138,1550
"G4801130","2000","Texas","48","480","Dallas County","113","1130","Dallas County",533613,1780663,163076,834623,368149,1123518,652,1122866,1060458,62408,540677
"G4801150","2000","Texas","48","480","Dawson County","115","1150","Dawson County",3503,11205,1875,7027,1047,5395,0,5395,4951,444,6314
"G4801170","2000","Texas","48","480","Deaf Smith County","117","1170","Deaf Smith County",4834,16490,2332,6967,1240,7788,0,7788,7122,666,5173
"G4801190","2000","Texas","48","480","Delta County","119","1190","Delta County",1462,4419,308,2808,502,2403,4,2399,2265,134,1773
"G4801210","2000","Texas","48","480","Denton County","121","1210","Denton County",111324,353635,10768,157267,97185,248793,201,248592,239154,9438,76439
"G4801230","2000","Texas","48","480","DeWitt County","123","1230","DeWitt County",5132,15581,2204,10111,1654,8385,2,8383,7893,490,7489
"G4801250","2000","Texas","48","480","Dickens County","125","1250","Dickens County",639,1847,257,1520,163,1032,0,1032,979,53,1301
"G4801270","2000","Texas","48","480","Dimmit County","127","1270","Dimmit County",2645,9207,1842,3535,605,3901,4,3897,3342,555,3307
"G4801290","2000","Texas","48","480","Donley County","129","1290","Donley County",1057,3025,161,2017,408,1829,0,1829,1655,174,1250
"G4801310","2000","Texas","48","480","Duval County","131","1310","Duval County",3268,11119,1838,5486,718,4741,15,4726,4276,450,5026
"G4801330","2000","Texas","48","480","Eastland County","133","1330","Eastland County",5036,14751,1255,9373,1543,8275,0,8275,7620,655,6221
"G4801350","2000","Texas","48","480","Ector County","135","1350","Ector County",31716,103169,10989,52156,8611,54197,6,54191,50029,4162,34461
"G4801370","2000","Texas","48","480","Edwards County","137","1370","Edwards County",586,1873,295,877,246,851,0,851,809,42,776
"G4801390","2000","Texas","48","480","Ellis County","139","1390","Ellis County",29660,98155,5687,50237,11546,56473,21,56452,53528,2924,25124
"G4801410","2000","Texas","48","480","El Paso County","141","1410","El Paso County",166226,603128,83821,242693,65026,274811,8859,265952,240723,25229,211587
"G4801430","2000","Texas","48","480","Erath County","143","1430","Erath County",8108,24942,1829,12692,4829,16708,0,16708,14926,1782,9026
"G4801450","2000","Texas","48","480","Falls County","145","1450","Falls County",4410,13874,1579,9283,1151,6870,3,6867,6359,508,7444
"G4801470","2000","Texas","48","480","Fannin County","147","1470","Fannin County",7990,23924,1919,16531,2670,13015,5,13010,12327,683,11779
"G4801490","2000","Texas","48","480","Fayette County","149","1490","Fayette County",6047,17961,2297,10668,2218,10391,2,10389,10039,350,7075
"G4801510","2000","Texas","48","480","Fisher County","151","1510","Fisher County",1245,3645,434,2225,377,1932,3,1929,1844,85,1511
"G4801530","2000","Texas","48","480","Floyd County","153","1530","Floyd County",2111,6874,955,3231,587,3157,0,3157,2945,212,2467
"G4801550","2000","Texas","48","480","Foard County","155","1550","Foard County",438,1321,138,861,117,693,0,693,678,15,567
"G4801570","2000","Texas","48","480","Fort Bend County","157","1570","Fort Bend County",93040,321519,15424,119856,79181,174803,149,174654,166172,8482,79108
"G4801590","2000","Texas","48","480","Franklin County","159","1590","Franklin County",2733,8065,484,4897,1040,4059,3,4056,3874,182,3390
"G4801610","2000","Texas","48","480","Freestone County","161","1610","Freestone County",4664,13916,885,9886,1314,7276,7,7269,6967,302,6952
"G4801630","2000","Texas","48","480","Frio County","163","1630","Frio County",3643,12532,2244,6735,828,5688,14,5674,5257,417,6385
"G4801650","2000","Texas","48","480","Gaines County","165","1650","Gaines County",3756,13245,2121,5046,839,5776,0,5776,5460,316,4286
"G4801670","2000","Texas","48","480","Galveston County","167","1670","Galveston County",66156,206603,10903,113918,36682,122894,433,122461,114221,8240,68025
"G4801690","2000","Texas","48","480","Garza County","169","1690","Garza County",1218,3838,403,2414,314,1944,0,1944,1834,110,1696
"G4801710","2000","Texas","48","480","Gillespie County","171","1710","Gillespie County",6081,17286,1566,10199,3490,9663,0,9663,9301,362,7270
